1486.355,1487.948,1489.541,1491.134,1492.727,1494.320,1495.913,1497.506,1499.099,1500.691,1502.284,1503.877,1505.470,1507.063,1508.656,1510.249,1511.842,1513.435,1515.028,1516.621,1518.214,1519.807,1521.399,1522.992,1524.585,1526.178,1527.771,1529.364,1530.957,1532.550,1534.143,1535.736,1537.329,1538.922,1540.514,1542.107,1543.700,1545.293,1546.886,1548.479,1550.072,1551.665,1553.258,1554.851,1556.444,1558.037,1559.629,1561.222,1562.815,1564.408,1566.001,1567.594,1569.187,1570.780,1572.373,1573.966,1575.559,1577.152,1578.744,1580.337,1581.930,1583.523,1585.116,1586.709,1588.302,1589.895,1591.488,1593.081,1594.674,1596.267,1597.859,1599.452,1601.045,1602.638,1604.231,1605.824,1607.417,1609.010,1610.603,1612.196,1613.789,1615.382,1616.974,1618.567,1620.160,1621.753,1623.346,1624.939,1626.532,1628.125,1629.718,1631.311,1632.904,1634.497,1636.090,1637.682,1639.275,1640.868,1642.461,1644.054,1645.647,1647.240,1648.833,1650.426,1652.019,1653.612,1655.205,1656.797,1658.390,1659.983,1661.576,1663.169,1664.762,1666.355,1667.948,1669.541,1671.134,1672.727,1674.320,1675.912,1677.505,1679.098,1680.691,1682.284,1683.877,1685.470,1687.063,1688.656,1690.249,1691.842,1693.435,1695.027,1696.620,1698.213,1699.806,1701.399,1702.992,1704.585,1706.178,1707.771,1709.364,1710.957,1712.550,1714.142,1715.735,1717.328,1718.921,1720.514,1722.107,1723.700,1725.293,1726.886,1728.479,1730.072,1731.665,1733.258,1734.850,1736.443,1738.036,1739.629,1741.222,1742.815,1744.408,1746.001
0.151,0.358,0.144,0.314,0.348,0.333,0.327,0.340,0.299,0.327,0.380,0.354,0.344,0.304,0.423,0.392,0.351,0.344,0.347,0.372,0.378,0.389,0.407,0.326,0.414,0.349,0.382,0.396,0.368,0.408,0.409,0.401,0.402,0.424,0.389,0.354,0.367,0.364,0.365,0.332,0.408,0.374,0.331,0.351,0.375,0.365,0.563,0.734,0.819,0.755,0.785,0.852,0.733,0.743,0.685,0.737,0.578,0.478,0.551,0.522,0.588,0.659,0.615,0.570,0.687,0.613,0.568,0.624,0.595,0.624,0.589,0.583,0.706,0.627,0.614,0.619,0.617,0.628,0.649,0.588,0.613,0.641,0.588,0.707,0.530,0.499,0.585,0.609,0.558,0.576,0.584,0.543,0.643,0.618,0.623,0.565,0.507,0.568,0.582,0.497,0.539,0.509,0.540,0.655,0.533,0.540,0.620,0.642,0.583,0.491,0.500,0.571,0.561,0.536,0.575,0.432,0.531,0.527,0.521,0.478,0.591,0.482,0.560,0.522,0.497,0.471,0.508,0.500,0.460,0.470,0.513,0.557,0.539,0.485,0.608,0.496,0.618,0.469,0.524,0.428,0.469,0.608,0.469,0.556,0.490,0.478,0.447,0.577,0.531,0.596,0.579,0.533,0.611,0.574,0.605,0.591,0.600,0.431,0.498,0.557,0.430,0.525,0.576,0.542
