1491.051,1492.644,1494.237,1495.829,1497.422,1499.015,1500.608,1502.201,1503.794,1505.387,1506.980,1508.573,1510.166,1511.759,1513.352,1514.945,1516.537,1518.130,1519.723,1521.316,1522.909,1524.502,1526.095,1527.688,1529.281,1530.874,1532.467,1534.060,1535.652,1537.245,1538.838,1540.431,1542.024,1543.617,1545.210,1546.803,1548.396,1549.989,1551.582,1553.175,1554.767,1556.360,1557.953,1559.546,1561.139,1562.732,1564.325,1565.918,1567.511,1569.104,1570.697,1572.290,1573.882,1575.475,1577.068,1578.661,1580.254,1581.847,1583.440,1585.033,1586.626,1588.219,1589.812,1591.405,1592.997,1594.590,1596.183,1597.776,1599.369,1600.962,1602.555,1604.148,1605.741,1607.334,1608.927,1610.520,1612.113,1613.705,1615.298,1616.891,1618.484,1620.077,1621.670,1623.263,1624.856,1626.449,1628.042,1629.635,1631.228,1632.820,1634.413,1636.006,1637.599,1639.192,1640.785,1642.378,1643.971,1645.564,1647.157,1648.750,1650.343,1651.935,1653.528,1655.121,1656.714,1658.307,1659.900,1661.493,1663.086,1664.679,1666.272,1667.865,1669.458,1671.050,1672.643,1674.236,1675.829,1677.422,1679.015,1680.608,1682.201,1683.794,1685.387,1686.980,1688.573,1690.165,1691.758,1693.351,1694.944,1696.537,1698.130,1699.723,1701.316,1702.909,1704.502,1706.095
0.101,0.144,0.090,0.116,0.085,0.100,0.125,0.143,0.146,0.127,0.111,0.128,0.136,0.101,0.167,0.143,0.142,0.111,0.171,0.125,0.100,0.137,0.139,0.169,0.137,0.126,0.157,0.153,0.159,0.150,0.177,0.129,0.154,0.144,0.135,0.161,0.154,0.168,0.147,0.156,0.181,0.205,0.330,0.902,1.572,1.681,1.991,1.954,1.838,1.814,1.829,1.861,1.818,1.681,1.609,1.524,1.409,1.336,1.277,1.152,1.106,1.124,1.167,1.287,1.427,1.509,1.539,1.513,1.510,1.419,1.443,1.396,1.415,1.385,1.393,1.384,1.309,1.360,1.271,1.221,1.187,1.086,1.101,1.102,1.149,1.187,1.221,1.237,1.292,1.255,1.283,1.215,1.206,1.293,1.268,1.242,1.216,1.246,1.209,1.205,1.248,1.239,1.236,1.253,1.215,1.226,1.231,1.126,1.074,1.074,1.122,1.282,1.263,1.213,1.170,1.130,1.206,1.167,1.175,1.231,1.174,1.174,1.232,1.214,1.211,1.272,1.258,1.234,1.254,1.247,1.240,1.240,1.178,1.195,1.244,1.239
