1505.4721314301037; 0.16062819416112806
1506.9247698632587; 0.23441578381698092
1506.649946375905; 0.190664824197758
1507.6805344534812; 0.2736027944111772
1506.649946375905; 0.16422539536311964
1509.0202989543302; 0.2262321510824501
1510.6005340066138; 0.2397666206049438
1510.8213743089514; 0.19749950648154213
1511.2532397890786; 0.15887455857515675
1512.747592501564; 0.14573353293413138
1513.4714579370045; 0.18850650347656295
1514.5511216373225; 0.15740570141767707
1515.5817097148986; 0.20024736851084102
1517.1275918312629; 0.20829111008751688
1517.2993565108588; 0.16540572700752287
1518.1009250156403; 0.13484825221352104
1519.9539015591613; 0.16880365143838194
1521.9370028599517; 0.17497952812324025
1523.8754899582498; 0.1826610515233269
1524.4275907140943; 0.14376631352679237
1526.2311198498526; 0.17891396693791872
1526.299825721691; 0.1522647013664975
1528.464060684601; 0.16238932391626948
1530.402547782899; 0.16377574521287075
1530.8687661989454; 0.13484825221352104
1532.5864129949057; 0.15730078304928563
1534.382134645228; 0.1410479739821051
1536.4433108003802; 0.15936099828315387
1535.8499419072305; 0.12120886432263633
1538.2546474215749; 0.15443301431325374
1539.542882518545; 0.1311761093198216
1541.2527218290693; 0.15134905015144495
1543.1131340730053; 0.15028624070540175
1545.2969992850121; 0.14691386457853506
1547.4050203527815; 0.1499183451279258
1549.3620967021182; 0.15303410273470108
1550.072057377782; 0.13715645631813267
1551.6522924300652; 0.17646587167545214
1552.3393511484494; 0.15163519115614887
1553.6643929624759; 0.1777148998705882
1554.3023760581184; 0.1453400890526635
1555.7402918044509; 0.19475664056502362
1557.0628798373402; 0.2421272838937507
1557.737669650039; 0.28203373472834503
1556.8052328179463; 0.2019960079840315
1558.0075855751184; 0.32579968268591
1558.6946442935025; 0.4050130508214336
1558.1793502547146; 0.3572751932033369
1558.9952324827957; 0.5073084600030704
1558.8664089730987; 0.4575771533855364
1559.2099383322907; 0.6583909104867187
1559.2099383322907; 0.6086596038691847
1559.324448118688; 0.5686857055120527
1558.5228796139065; 0.54193152157224
1559.629807549081; 0.8598341777982494
1559.5534676914826; 0.8075848303393209
