1489.458,1491.051,1492.644,1494.237,1495.829,1497.422,1499.015,1500.608,1502.201,1503.794,1505.387,1506.980,1508.573,1510.166,1511.759,1513.352,1514.945,1516.537,1518.130,1519.723,1521.316,1522.909,1524.502,1526.095,1527.688,1529.281,1530.874,1532.467,1534.060,1535.652,1537.245,1538.838,1540.431,1542.024,1543.617,1545.210,1546.803,1548.396,1549.989,1551.582,1553.175,1554.767,1556.360,1557.953,1559.546,1561.139,1562.732,1564.325,1565.918,1567.511,1569.104,1570.697,1572.290,1573.882,1575.475,1577.068,1578.661,1580.254,1581.847,1583.440,1585.033,1586.626,1588.219,1589.812,1591.405,1592.997,1594.590,1596.183,1597.776,1599.369,1600.962,1602.555,1604.148,1605.741,1607.334,1608.927,1610.520,1612.113,1613.705,1615.298,1616.891,1618.484,1620.077,1621.670,1623.263,1624.856,1626.449,1628.042,1629.635,1631.228,1632.820,1634.413,1636.006,1637.599,1639.192,1640.785,1642.378,1643.971,1645.564,1647.157,1648.750,1650.343,1651.935,1653.528,1655.121,1656.714,1658.307,1659.900,1661.493,1663.086,1664.679,1666.272,1667.865,1669.458,1671.050,1672.643,1674.236,1675.829,1677.422,1679.015,1680.608,1682.201,1683.794,1685.387,1686.980,1688.573,1690.165,1691.758,1693.351,1694.944,1696.537,1698.130,1699.723,1701.316,1702.909,1704.502,1706.095,1707.688
1664209129596.947,1669459304036.877,1661970307356.398,1630601103873.106,1621985084375.844,1584805350451.738,1591142549939.393,1608737816918.523,1589902456882.120,1594823734124.726,1573711050626.417,1572858441307.636,1561543808372.937,1542515536108.190,1511288971844.793,1533114274135.511,1515059748618.673,1525062835333.360,1528285821433.853,1517610122145.216,1494512607739.274,1489702663328.062,1495960414904.200,1500518685680.428,1472813012120.817,1470679446862.856,1454188222497.819,1462769008049.591,1458228926797.564,1452595277932.500,1445830980732.306,1450677450116.682,1411985214969.517,1431068030440.807,1420540416519.513,1407559813615.419,1403606132007.629,1370092117632.305,1395220833920.435,1378262656429.989,1353107793101.971,1357744406815.153,1358700437219.215,1355531405539.580,1306213816522.003,1301349339648.123,1283089762760.547,1281736863346.571,1285216074775.833,1269198749819.580,1264939992468.437,1261302722581.941,1258419026625.778,1241406535064.290,1235136350127.170,1200977616921.325,1192599176244.829,1169410189939.896,1166267055249.327,1175573760898.631,1140926999257.595,1167226591045.211,1151005323177.503,1147460772540.404,1166179714006.723,1150221107395.605,1156773050846.440,1152512105180.649,1170229393186.214,1159191984238.660,1171964936647.037,1163059186453.182,1140593348163.432,1134675071383.803,1113234855749.259,1107716607753.509,1094446179124.770,1084432565492.459,1080914969027.020,1041816188107.665,1019528082478.001,1031532963308.082,1033633711315.853,1046268092145.819,1033516853186.738,1024694760771.388,1020746953023.501,1028362072288.575,1026526077080.434,998896288132.513,988937915764.760,989805763033.283,973279250879.717,965968267546.718,950097019566.769,967875533652.695,954169206842.712,946085185382.405,949187955574.959,943162979697.342,931699991769.139,925504554456.784,896446635617.608,905561712423.476,916650886212.425,893009889653.647,907710799387.789,979341621571.102,976687795469.636,855786496180.467,741019673447.815,711732748519.381,753218786800.349,813142753721.788,830686663688.089,847128814166.597,822476202504.953,838037113543.874,829730153082.199,824003528978.980,834823360503.108,816007242667.829,824753794789.202,839779252712.449,823433404042.293,827732493120.951,818985129140.486,817554637776.272,829640234066.114,830284934573.188,831364628470.020,828259260634.883,832784607737.508,828745491686.567,830752706829.923,837458377294.368,829328983950.059,849721805429.383
