1490.415,1492.008,1493.601,1495.194,1496.787,1498.380,1499.973,1501.566,1503.158,1504.751,1506.344,1507.937,1509.530,1511.123,1512.716,1514.309,1515.902,1517.495,1519.088,1520.681,1522.274,1523.866,1525.459,1527.052,1528.645,1530.238,1531.831,1533.424,1535.017,1536.610,1538.203,1539.796,1541.389,1542.981,1544.574,1546.167,1547.760,1549.353,1550.946,1552.539,1554.132,1555.725,1557.318,1558.911,1560.504,1562.096,1563.689,1565.282,1566.875,1568.468,1570.061,1571.654,1573.247,1574.840,1576.433,1578.026,1579.619,1581.211,1582.804,1584.397,1585.990,1587.583,1589.176,1590.769,1592.362,1593.955,1595.548,1597.141,1598.734,1600.326,1601.919,1603.512,1605.105,1606.698,1608.291,1609.884,1611.477,1613.070,1614.663,1616.256,1617.849,1619.442,1621.034,1622.627,1624.220,1625.813,1627.406,1628.999,1630.592,1632.185,1633.778,1635.371,1636.964,1638.557,1640.149,1641.742,1643.335,1644.928,1646.521,1648.114,1649.707,1651.300,1652.893,1654.486,1656.079,1657.672,1659.264,1660.857,1662.450,1664.043,1665.636,1667.229,1668.822,1670.415,1672.008,1673.601,1675.194,1676.787,1678.379,1679.972,1681.565,1683.158,1684.751,1686.344,1687.937,1689.530,1691.123,1692.716,1694.309,1695.902,1697.494,1699.087,1700.680,1702.273,1703.866,1705.459,1707.052
1798225166275.829,1802453613788.115,1802973631456.118,1803651114036.266,1808012609149.287,1796695319196.098,1781849977536.920,1809670256438.609,1835342439396.805,1794304599942.332,1796298602620.721,1841511108623.653,1844465586652.248,1864651742343.111,1914906102548.917,1767733770725.534,1785938962022.222,1854370592760.495,1879031222333.935,1895337713962.179,1888593491285.528,1929099357854.729,1958607931648.677,1961983796111.013,1943654462217.693,1943009646577.717,1949954423290.281,1948530140967.056,1949790390792.057,1938292648472.285,1915190224605.419,1882234148344.902,1886292315388.308,1853492000938.890,1844073123771.099,1854955254704.910,1838296827567.988,1826295883793.521,1807917566525.490,1779019078056.281,1775044769729.656,1756472694843.893,1784265666234.532,1747200749306.000,1768913690792.024,1746278504120.102,1723247222414.227,1686872908932.516,1690481142631.290,1673194739861.801,1671310415987.262,1632504185862.106,1608645790433.693,1635064010426.239,1595330265563.946,1618621173624.373,1617714240482.771,1605503452440.757,1593976737133.370,1586980529797.673,1589708300131.634,1588098121097.874,1515011499005.152,1537533830418.086,1549818955404.084,1569258455593.371,1524583305584.761,1527244185106.982,1526528877804.163,1559108221154.766,1545562742325.759,1554646341509.658,1527608119852.852,1526719675478.629,1538042827725.666,1522334111249.991,1488089799323.726,1525086537330.767,1481378491822.513,1469328209202.941,1505997764122.617,1429719073853.854,1422846633640.239,1439468276301.889,1386656780652.281,1403703737060.771,1404719467269.099,1404913105252.885,1423404290897.181,1411508916853.122,1430337939265.796,1406487066483.120,1421798476059.590,1363540700487.112,1373346142834.053,1374453377984.104,1390715312406.521,1374237838466.486,1328604821922.547,1351942487772.178,1368025682393.158,1378069795154.868,1314307391281.060,1351599156370.207,1331863915312.336,1293419473842.177,1319291109671.274,1295267748438.240,1313088308262.722,1308730438436.662,1318446686561.169,1314211574411.786,1315206028861.267,1307474430806.656,1260888211475.056,1287428355927.254,1287166022222.618,1266583514582.529,1266337905700.064,1256681773791.740,1236936987001.289,1243638486762.700,1251231338647.244,1185930358899.312,1187033521067.607,1197248442712.050,1184548307944.323,1195837565173.966,1172656356036.605,1168666334449.281,1164574451470.252,1161790647132.962,1126906871197.233,1123661530127.006,1114069528257.177,1128434625330.428,1135319383739.812
