9.938178294296835, 17.636982640035555
10.2376697648405, 14.767881182396366
10.500143433011178, 14.036791625783138
10.121233338513383, 16.82279626809465
11.112971315375813, 13.933289935402073
11.701070960721438, 14.909565204995843
12.214859134453919, 15.642558640662756
12.68681143875033, 16.403586506411145
13.658778818693648, 18.162984573936086
13.25796439791634, 17.311498155191984
14.2177388281293, 19.29388873182218
14.015531837843138, 18.75497432949014
15.1079341762709, 20.924494726913778
14.653370055038332, 20.02311652582145
15.519123796802722, 21.594520999858474
16.33543697034697, 23.160002945990968
16.9483523668579, 25.220177187101314
17.17359001352517, 26.95890580193914
17.34512033965429, 29.05122460567675
17.404852425659087, 29.664893528560683
17.52493441138701, 30.816253317209586
17.790510021226165, 33.17595643734661
17.305594260968356, 28.01643340278585
18.1964385363481, 34.00879283268911
18.505294926046833, 35.22882509604169
18.69178065293888, 37.595833798594
17.722115803095257, 31.879839205912887
18.934312076112654, 38.54555951258105
19.17999041676416, 39.483596294703645
19.638709826796752, 42.0412806982949
19.867898044741715, 43.60394477692435
19.76570824960162, 39.90439784182405
20.457033697237744, 45.631974455407445
20.72246980461709, 46.194504301384384
20.81171167044306, 47.79442685033179
20.63361061325549, 43.7617453570945
21.632383089638672, 50.13221322322297
21.725543521159793, 47.8820938393152
22.340943108996182, 52.17777629950275
22.29299199856171, 50.16143555288411
23.472739549057728, 54.369451024088235
24.29372213015625, 55.516135239991364
24.189549194979957, 54.67628548553021
25.726331381007743, 58.129390773821555
26.77913343764489, 59.09372765263917
28.196288078866036, 59.74635968173796
29.098997614653065, 61.587366450389766
30.376720046391608, 62.24973925604226
33.102940873983925, 64.86026737243742
32.81965476763029, 63.66215185633068
34.586186987325505, 65.5469921194742
35.765121764898524, 65.76615959193275
37.61160820310662, 67.90773889424199
39.40360448363083, 68.36429035635044
40.86152230700432, 69.5212289533892
42.65573131509586, 70.85084495297107
44.91307723514318, 71.05247902763293
43.95835044894786, 69.97417506313687
46.79891940988462, 71.8402295429268
50.00690041283865, 72.77951871060628
51.31302835717378, 74.09452354535759
53.69186255013321, 74.87555671993714
55.918220965872756, 76.63686622587673
59.38562556036347, 77.08494194734755
61.993218677697996, 77.7180924233389
65.8373247232302, 78.39020600554512
67.26723864863338, 80.04126763139952
70.82702820175736, 80.20929602695108
73.74661632837729, 80.7046145147074
79.6545904996393, 82.6712773009021
78.18502409931449, 81.37088363098138
83.39074409656878, 82.99272292717464
87.23963529838932, 83.58447510281272
87.42728338917615, 84.70222921235131
93.97245472123898, 84.00089330048397
96.50982728300784, 83.18266806997205
97.09219900388614, 80.28381296758698
98.69069793557749, 78.99510822953071
99.03056304700513, 76.24236477545136
99.69043863427075, 74.83570808858104
99.88535517733742, 70.41251000805397
100.89194238065173, 71.50347698206986
101.617137793112, 67.60716636058456
101.18139742152925, 66.40174526206253
100.31551410862123, 84.87756319031816
100.31551410862123, 81.8968855648819
102.49425619999428, 63.39915088938042
102.69465481771913, 62.068206602086704
100.31551410862123, 61.29514315377836
100.31551410862123, 60.24313928597733
102.49425619999428, 59.205746583006864
