10.121345597772265, 2.806039013162828
10.48186724778274, 2.893698950946405
10.951494546383355, 2.977903612758498
11.330352134408827, 3.0881289095986593
11.775238634549044, 3.2326462316583435
12.22932770933163, 3.3542398657602037
12.71294799200484, 3.4889983914638982
13.217479530501597, 3.5733110808044
13.656259936833568, 3.731805950082489
14.214226260915853, 3.8689706732700957
14.762370128899278, 4.064338934274179
15.346161959844908, 4.186101321911369
15.91284894975996, 4.307992755650327
16.599613405930658, 4.551614441926227
17.174636455214813, 4.711223026850571
17.803228884954613, 4.87640622074925
18.504773510000188, 5.026041141100576
19.318187510545936, 5.245757725694039
20.056830411365645, 5.48803482287303
20.830282894769773, 5.680428351792908
21.64038457341105, 5.9330031908457865
22.340658486748023, 6.085769457107337
23.29014122698773, 6.299060142437475
24.14256139326204, 6.649907994854993
25.16862539051069, 6.849083770435041
26.01234859896783, 7.081781218131568
26.993568319299072, 7.374121775173203
28.114193463372313, 7.65144154747102
29.19836241266089, 8.037810159575372
30.385871198392675, 8.281509991330205
31.42996476438554, 8.5176970368888
32.70823368801408, 8.924138111106643
33.8626196217584, 9.278945368466493
35.279532654122036, 9.667572277437996
36.64001891167173, 9.892931527933639
38.052969664007335, 10.472938963502648
39.52040810187984, 10.800036854274577
41.044435436439244, 11.345397519212408
42.76185706906835, 11.579975002809231
44.22921141374243, 12.065186503923249
45.97829723716066, 12.59645256317017
47.88706436850721, 13.054052675564467
49.59279838317141, 13.64581252302758
51.343098610772195, 13.870998966245407
53.491447036148884, 14.691673678261196
55.554240194510776, 15.244290285696767
57.75118494774229, 15.662292122415993
59.92153687392163, 16.211400689466974
62.23229388557104, 17.03001458670404
64.81583795342469, 17.540131851183947
67.12457374552365, 18.448716823183336
69.76022145821565, 18.791592140857592
72.25483942659046, 19.464212773264613
75.19347192310029, 20.483053671857604
78.01932383890225, 21.253557383029914
81.10467148398591, 22.1894147501903
84.40323010141584, 22.801812706481527
87.23266408918384, 23.6847997793974
90.85408662978753, 24.484718450585554
94.35769699543147, 26.04042916204609
98.27491188674045, 26.65549178594411
101.77545764380267, 28.036255594531312
106.03404643347845, 28.79301787299508
109.94956060302322, 29.876160047765058
114.00966277734163, 31.320437539779405
118.29426908344186, 32.13971789946851
122.97232737188743, 33.929617617633596
127.31244326784073, 34.48953223599454
132.63957572431354, 36.53009809604632
137.7545618481183, 37.904151135966174
143.06679741956222, 39.08799913997749
148.68431804338869, 40.30875609597914
154.07063915171236, 41.48253931454726
160.7199977325021, 43.61264422102044
166.44483325090948, 45.87179446370806
173.3547113017002, 46.95526455900442
179.1660494638462, 48.39677340654271
186.45280256445557, 50.930069393434714
193.45990033315888, 52.84588761597936
201.1104543054482, 55.17284927977277
208.86588610253497, 56.45897485552013
216.30567492914702, 58.891047968675295
225.28550209627394, 61.2567499332398
233.7519746692153, 64.03331794671303
243.68648333989825, 66.27752229343962
251.85554058442676, 67.83227084537113
262.0986036354405, 71.88797340047117
271.65471094900096, 73.03116516029304
282.70301397977244, 77.87667224273973
294.2006558032832, 78.90542480482401
304.4468376980905, 82.64741580726061
316.98583642975814, 85.61465219696983
329.2097759736453, 89.93786556008745
342.1207930347007, 92.70858699276262
353.637431480899, 95.01721938336698
368.43467667320334, 100.84606148014959
382.03984638603333, 103.14422057139366
398.5278673662609, 107.90673853932914
412.72340321968176, 111.96633943113078
428.6392750016146, 116.896817587216
444.4676170421604, 119.56075388906594
462.3359807044602, 126.6350227839263
481.6814974928263, 130.3209087105852
497.1117393224796, 134.11714181757483
517.9123776031162, 140.59904508700143
537.8846566934291, 147.69876055583595
559.1558120585079, 150.81539955513813
580.1694916017709, 155.14280444674145
601.9728879259809, 163.17851034677054
625.1867963830452, 168.06751348672512
648.068659903384, 176.555088654963
677.1045870777648, 181.6927210705719
700.528441202404, 188.41796698783315
728.0347042697942, 197.23549398043198
756.1099404099358, 207.19513408146935
786.0110201589116, 212.87647082999644
815.5501635227007, 217.63780581601944
847.0002623857706, 231.46608268226427
882.1630752395091, 237.225722605402
913.5856646957639, 249.20642494645352
949.4576238478944, 255.40883703077014
983.8532057632539, 262.8462932020017
1026.3142015246692, 277.71053759917555
1061.8664946565978, 287.44883738056564
1103.8590053254538, 299.73600736286187
1144.1056719143473, 306.65703457517014
1190.6368957549942, 318.75150796489083
1238.5025494660133, 333.47163040679396
1287.886328065965, 346.58357633262256
1336.4670803127453, 359.2406407061321
1381.2692208946444, 371.3149101712329
1438.6119553326976, 388.1418524421831
1492.6765469268996, 405.73505243003314
1556.1156178436484, 417.8874902998944
1608.280996025659, 432.08520720282496
1673.6904113111457, 452.70312481700887
1738.233012436432, 466.8422540327473
1805.2645728888824, 490.4160071148599
1878.6853870625673, 502.62016001113875
1941.0520686680097, 519.3918059150143
2022.2714782503956, 544.4940963400012
2094.3046524034867, 567.0738906028355
2187.44757344759, 589.84967318621
2265.364309011321, 600.8173174903851
2352.72365815489, 638.9920646632867
2445.764331170841, 657.3239085383999
2537.67879720198, 687.9665744483276
2643.862849111479, 706.5363563734147
2735.3250233236113, 725.8328156354174
2842.7276143407776, 763.8285309448208
2960.7420985578938, 796.4751919639241
3063.3044238376197, 828.4835082336375
3184.4456825055045, 863.8975241189017
3313.9583302429364, 893.233550681116
3425.051546964264, 923.2556065515022
3570.616966631856, 955.6133589185885
3704.804610022902, 1013.8285544413609
3858.6078105024, 1039.055954282023
3987.9592117625702, 1066.8096570543585
4150.151068078956, 1125.623255737143
4310.1935366182015, 1167.9627548614965
4476.407730310573, 1219.3944161913535
4658.464978355294, 1249.7394205961202
