1486.355,1487.948,1489.541,1491.134,1492.727,1494.320,1495.913,1497.506,1499.099,1500.691,1502.284,1503.877,1505.470,1507.063,1508.656,1510.249,1511.842,1513.435,1515.028,1516.621,1518.214,1519.807,1521.399,1522.992,1524.585,1526.178,1527.771,1529.364,1530.957,1532.550,1534.143,1535.736,1537.329,1538.922,1540.514,1542.107,1543.700,1545.293,1546.886,1548.479,1550.072,1551.665,1553.258,1554.851,1556.444,1558.037,1559.629,1561.222,1562.815,1564.408,1566.001,1567.594,1569.187,1570.780,1572.373,1573.966,1575.559,1577.152,1578.744,1580.337,1581.930,1583.523,1585.116,1586.709,1588.302,1589.895,1591.488,1593.081,1594.674,1596.267,1597.859,1599.452,1601.045,1602.638,1604.231,1605.824,1607.417,1609.010,1610.603,1612.196,1613.789,1615.382,1616.974,1618.567,1620.160,1621.753,1623.346,1624.939,1626.532,1628.125,1629.718,1631.311,1632.904,1634.497,1636.090,1637.682,1639.275,1640.868,1642.461,1644.054,1645.647,1647.240,1648.833,1650.426,1652.019,1653.612,1655.205,1656.797,1658.390,1659.983,1661.576,1663.169,1664.762,1666.355,1667.948,1669.541,1671.134,1672.727,1674.320,1675.912,1677.505,1679.098,1680.691,1682.284,1683.877,1685.470,1687.063,1688.656,1690.249,1691.842,1693.435,1695.027,1696.620,1698.213,1699.806,1701.399,1702.992,1704.585,1706.178,1707.771,1709.364,1710.957,1712.550,1714.142,1715.735,1717.328,1718.921,1720.514,1722.107,1723.700,1725.293,1726.886,1728.479,1730.072,1731.665,1733.258,1734.850,1736.443,1738.036,1739.629,1741.222,1742.815,1744.408,1746.001,1747.594
432043111421.403,425230598974.146,419288857681.692,422688099945.630,415158104616.097,410995488372.268,419345249004.426,404524976276.271,415577556456.222,404643154746.025,413838705803.116,399626875299.851,401980590982.811,390950653154.940,399355747745.487,392770345301.831,401189205223.546,379187854982.869,389119167043.168,388429787360.811,393709571247.878,380422366415.484,381489881611.236,370911275928.731,385382854568.712,374740918261.787,374775685363.632,379269338375.852,369722686181.614,373869765180.579,367790454792.473,365017659275.987,360035953579.145,366004615379.028,363147598581.373,357827479742.548,356731874259.378,344547237870.604,345417152111.569,349843621783.243,349255383314.114,343362812992.183,328637751230.085,330317849865.288,333171398503.289,317557715694.913,327387014358.787,334024806273.918,323773952028.876,314627424021.748,315964361272.809,310395363029.632,308694873498.782,307971900043.182,297350272600.596,300755838155.061,293572499529.790,299683966533.182,299413629456.690,291646110915.058,291633031366.245,296424227977.219,299187209552.876,294252454648.587,298821387492.206,293268999444.399,288863106910.207,294895976767.129,288863774455.838,283074658509.943,289056829591.025,286470421168.853,285775808078.418,280354421947.775,286740579250.893,278073941459.588,267913505124.370,261858156902.219,261303391156.950,272703750593.201,266933415380.562,265906497256.486,262278173846.272,261100420457.377,256213449065.318,256367755929.713,250171833804.911,252605252969.151,252398869548.576,244761999031.355,244823748824.003,241230425655.817,247144765415.979,242033052802.305,245568442620.182,242095988763.505,238900236442.990,236212653067.836,236027536941.014,231592948688.675,227164124860.783,227345227179.052,227964549404.861,228972780091.348,229179142253.212,249205937287.238,234403124156.480,199360510340.207,181582302514.370,180859461922.015,191319681478.143,202804893895.576,205523546119.845,208475046422.319,208830297230.198,201668887629.491,205180273931.071,206730707353.925,201752879673.743,202577865831.395,203851914109.808,203784840358.072,201307651831.670,200296157196.476,200980843619.977,200245043614.335,198740966667.586,201294438513.562,198848213063.869,201572895364.240,207234754240.077,202894897242.888,203785491112.750,204249405193.569,207796419908.546,204500369210.074,208754476188.378,207247494046.954,208295113586.886,209305640546.238,200502679142.510,203660448043.494,208134412437.159,212129596539.697,211878134283.318,208340730797.633,208804304701.817,211109654461.006,213520373382.769,213944123312.226,216238277433.191,209135391850.626,213922536538.114,214685996154.763,219410384014.585,222153531958.818,222689250965.883,224779827334.560,222117086342.161,219728902947.119,217245273963.399,217985656524.608,208151405119.184,220237137637.675,232701259443.639
